idpif,superficie_arbolada,superficie_no_arbolada,Fecha,Longitud,Latitud,INCENDIO,Altitud,Pendiente,Orientacion,NDVI,LandCover,Temp_C,Lluvia_mm,Viento_U
937053,0.0,0.3,2002-05-29,-1.8325220769292463,39.21829731714711,1,678.0,1.8027756377319946,303.69006752597977,2.026e-05,7.0,15.413720703125023,0.0008642673492431641,-0.856353759765625
937056,0.02,0.0,2002-06-01,-1.080913883724998,38.86458816009875,1,681.0,1.5811388300841898,161.565051177078,4.7300000000000005e-05,12.0,13.119287109375023,4.205778241157532,-0.7562713623046875
937061,0.01,0.07,2002-06-15,-2.2677142289337686,38.27194381363125,1,729.0,4.031128874149275,330.2551187030578,4.69e-05,9.0,17.145898437500023,0.0584721565246582,-0.1291656494140625
937064,0.75,0.0,2002-06-18,-1.7682829750340134,39.27241089702694,1,712.0,0.7071067811865476,45.0,2.109e-05,7.0,20.661523437500023,0.0008523463748133508,-2.4722442626953125
937066,0.0,0.5,2002-06-18,-1.1519411398888997,38.88826042108048,1,757.0,0.5,0.0,2.7540000000000004e-05,7.0,18.243554687500023,0.0008523463748133508,-1.0152130126953125
937068,0.0,1.0,2002-06-20,-1.7541597587834894,38.77379703810139,1,876.0,1.8027756377319946,146.30993247402023,1.3570000000000002e-05,12.0,20.557031250000023,0.000852346317969932,-0.824493408203125
937071,0.0,0.2,2002-06-22,-2.061546237317984,39.30938440615136,1,709.0,0.7071067811865476,225.0,2.374e-05,7.0,23.705957031250023,0.0,-2.9270572662353516
937073,0.5,0.5,2002-06-24,-1.5513868648810107,39.21226576172144,1,588.0,1.4142135623730951,315.0,3.0220000000000002e-05,7.0,23.618554687500023,0.0004351138045421976,-1.8177032470703125
937075,0.0,3.0,2002-06-27,-1.8761176523207328,39.00237614343904,1,678.0,3.0413812651491097,99.46232220802563,2.677e-05,7.0,20.331201171875023,0.015944242477416992,-1.791015625
937077,0.0,3.0,2002-06-28,-1.5705372426711917,39.16060190435481,1,634.0,1.5811388300841898,288.434948822922,2.797e-05,7.0,23.777124023437523,0.21910251234658062,2.7834930419921875
937080,1.7,0.0,2002-07-03,-2.1533386699222548,38.90052967377001,1,796.0,2.5495097567963922,11.309932474020213,1.787e-05,7.0,20.388330078125023,0.0004410743486005231,2.18170166015625
