idpif,superficie_arbolada,superficie_no_arbolada,Fecha,Longitud,Latitud,INCENDIO,Altitud,Pendiente,Orientacion,NDVI,LandCover,Temp_C,Lluvia_mm,Viento_U
Y0_1687,0.0,0.0,2007-02-05,-1.571666666666666,39.00194444444445,0,920.0,3.605551275463989,213.69006752597977,3.049e-05,7.0,5.367333984375023,0.2963421866297722,-1.42950439453125
1131992,0.0,0.02,2014-04-17,-2.753600635440836,38.6026093187098,1,769.0,2.5,306.86989764584405,4.254e-05,10.0,13.025659179687525,0.0028525491870823,-1.643218994140625
Y0_1885,0.0,0.0,2006-07-12,-2.5005555555555548,38.95166666666667,0,1088.0,1.8027756377319943,236.30993247402023,2.61e-05,12.0,23.228662109375023,0.0134740803332533,-2.410797119140625
Y0_115,0.0,0.0,2006-05-18,-1.5147222222222214,38.575833333333335,0,592.0,1.118033988749895,333.434948822922,1.949e-05,7.0,21.204248046875023,0.0,-0.1959228515625
Y0_225,0.0,0.0,2005-08-09,-2.067499999999999,38.53805555555556,0,987.0,5.522680508593631,264.8055710922652,5.485e-05,10.0,21.480615234375023,0.4077494086232036,-0.003814697265625
1121255,0.0,0.28,2013-11-16,-1.6674832093124,38.46701186427223,1,486.0,0.7071067811865476,315.0,2.3e-05,7.0,4.073876953125023,0.374656927306205,0.740997314453125
Y0_1497,0.0,0.0,2012-04-27,-2.8858333333333324,38.87694444444445,0,921.0,1.118033988749895,333.434948822922,4.318e-05,8.0,10.779687500000025,0.060349702835083,1.13897705078125
Y0_217,0.0,0.0,2013-06-24,-1.4386111111111104,38.91694444444445,0,932.0,1.118033988749895,333.434948822922,2.368e-05,7.0,16.989038085937523,0.0017106397081079,-2.381942749023437
Y0_261,0.0,0.0,2018-03-22,-2.2288888888888883,38.60777777777778,0,1247.0,11.926860441876563,236.97613244420336,3.452e-05,10.0,-0.4041503906249772,0.0011354684374964,0.724578857421875
997009,0.03,0.0,2005-04-27,-2.439724716295036,38.31158127813325,1,827.0,6.708203932499369,333.434948822922,5.424e-05,8.0,10.609765625000025,0.0,-0.1964263916015625
1105195,0.5,3.0,2012-04-10,-2.2653361235412675,38.26402514849283,1,736.0,6.264982043070834,151.3895403340348,4.335e-05,9.0,10.358789062500025,0.0008702277796146,1.504974365234375
1228227,3.9,0.0,2021-07-12,-2.5575085174178382,38.49138285349295,1,1218.0,7.5,233.130102354156,5.085000000000001e-05,8.0,27.089746093750023,0.6132304552011192,2.3612518310546875
1224832,0.02,0.0,2018-04-28,-1.3552828839269917,39.28833889749588,1,686.0,2.549509756796392,281.30993247402023,3.944e-05,7.0,15.686914062500025,0.069549678300973,2.3103485107421875
1227431,0.0,2.2,2020-06-11,-2.276511471622414,39.03795948125524,1,801.0,1.5811388300841898,341.565051177078,2.383e-05,12.0,16.105371093750023,0.0004351138045421,0.9698944091796876
1222451,0.02,0.0,2016-02-24,-2.3170359516194123,38.49676121663723,1,897.0,12.103718436910205,308.2901631922431,5.535e-05,10.0,2.7201171875000227,0.0,1.8452911376953125
1224950,0.0,0.01,2018-08-06,-1.0108728533450722,38.66622925167778,1,768.0,5.0,143.13010235415598,3.2980000000000006e-05,7.0,25.493310546875023,0.0086633417595294,0.58087158203125
Y0_109,0.0,0.0,2010-05-24,-2.987777777777777,39.27861111111111,0,647.0,0.5,270.0,2.7150000000000003e-05,7.0,18.820214843750023,0.1786977081792429,-1.0479583740234375
1121250,0.0,0.32,2013-09-23,-1.4977733764542682,39.35871571325885,1,621.0,0.5,0.0,2.545e-05,7.0,16.940820312500023,0.001662969566496,-1.5655975341796875
Y0_277,0.0,0.0,2014-09-08,-1.4161111111111104,39.16638888888889,0,708.0,0.0,180.0,1.499e-05,12.0,20.671777343750023,0.9513843106105924,1.12786865234375
1022512,0.0,0.63,2006-09-13,-1.91534049543287,38.77768414563426,1,925.0,3.0413812651491097,279.4623222080256,4.466e-05,7.0,14.526025390625025,9.18719731271267,-0.83087158203125
1088803,0.5,0.1,2011-08-07,-2.4475487282097057,38.19531321958702,1,850.0,3.905124837953327,140.19442890773482,5.401e-05,10.0,20.276025390625023,0.0025883427952066,1.816253662109375
1141854,0.01,0.0,2015-08-31,-1.0597077693963357,38.74362256299141,1,945.0,6.082762530298219,9.462322208025617,5.268e-05,8.0,22.825830078125023,0.0500619426020421,-0.1261749267578125
Y0_1292,0.0,0.0,2018-05-03,-2.3836111111111102,39.51833333333334,0,761.0,0.7071067811865476,45.0,4.303e-05,12.0,9.144433593750025,0.0008523463179699,2.254257202148437
1061433,8.8,7.44,2009-06-05,-1.8058292406116525,38.42136344925864,1,605.0,2.5,53.13010235415598,4.631e-05,7.0,20.204980468750023,2.23748036660254,1.0008544921875
1061494,0.0,0.06,2009-10-23,-2.548141912766742,38.555323499332005,1,1193.0,9.013878188659971,250.55996517182385,5.573e-05,9.0,7.834130859375023,11.88632845878601,3.2290191650390625
1224736,0.0,0.13,2018-02-24,-1.638056434330161,38.5676115089225,1,563.0,0.5,0.0,2.668e-05,7.0,1.4032226562500227,0.0008523463748133,-0.460968017578125
975592,0.0,0.05,2004-06-30,-1.8322402394700048,38.66359220254844,1,786.0,2.23606797749979,26.56505117707799,2.2870000000000003e-05,12.0,21.528222656250023,0.1684188900981098,-0.8311786651611328
1088781,0.0,0.2,2011-06-18,-1.8317031424971544,39.1726410369453,1,669.0,1.5,180.0,3.5850000000000004e-05,12.0,22.656396484375023,0.0012879418136435,2.730405807495117
1223719,0.01,0.0,2017-07-01,-0.9458586685995856,38.81429183160386,1,844.0,8.276472678623424,115.01689347810004,5.1170000000000006e-05,10.0,16.943994140625023,0.1022815704345703,-0.06158447265625
Y0_348,0.0,0.0,2008-07-24,-2.65861111111111,38.56361111111112,0,800.0,0.7071067811865476,135.0,2.561e-05,10.0,23.747705078125023,0.0250577922997763,1.71319580078125
957037,0.01,0.0,2003-08-15,-2.069392997248142,38.71850037822699,1,1114.0,2.692582403567252,21.80140948635181,6.074000000000001e-05,10.0,22.961572265625023,0.0,1.7165374755859375
Y0_1059,0.0,0.0,2012-06-27,-2.719722222222221,39.066388888888895,0,840.0,1.118033988749895,243.434948822922,2.582e-05,7.0,27.436425781250023,0.0106990337371826,-0.000213623046875
996990,0.5,0.5,2005-03-25,-2.2811919878502125,38.46294997849773,1,1018.0,4.527692569068709,186.3401917459099,6.619e-05,10.0,8.537011718750023,0.152665379573591,-1.8015899658203125
1222950,0.56,0.0,2016-07-29,-1.6164917124646323,38.68521801458278,1,791.0,4.031128874149275,82.8749836510982,2.672e-05,12.0,21.497460937500023,0.0,-1.055267333984375
Y0_356,0.0,0.0,2023-05-04,-2.5686111111111103,39.00777777777778,0,955.0,1.0,0.0,2.374e-05,12.0,18.333154296875023,0.0,2.856781005859375
Y0_1722,0.0,0.0,2002-04-27,-2.5455555555555547,39.24055555555556,0,718.0,1.118033988749895,116.565051177078,2.191e-05,12.0,17.068750000000023,0.0008523463179699,2.312286376953125
1223340,0.0,0.9,2017-05-06,-1.4877576165079087,39.17858700839192,1,533.0,2.692582403567252,111.80140948635182,3.456e-05,7.0,13.965234375000025,2.298206090927124,4.3619232177734375
1105203,0.8,0.0,2012-04-30,-1.435657717680079,39.18975673363679,1,622.0,9.17877987534291,150.64224645720873,5.585e-05,12.0,5.656884765625023,7.36585259437561,3.279449462890625
1121227,0.0,0.01,2013-08-16,-2.474343083505316,38.46260603048996,1,1258.0,10.700467279516348,322.59464336859145,5.142e-05,10.0,21.539697265625023,0.0012844793673139,-0.839599609375
Y0_1873,0.0,0.0,2014-08-10,-1.4869444444444435,39.30305555555556,0,721.0,2.1213203435596424,135.0,1.95e-05,7.0,22.323999023437523,0.0064969062805175,-0.853485107421875
1228191,0.0,0.26,2021-02-24,-1.635128444973541,38.56584720110404,1,555.0,1.5811388300841898,288.434948822922,3.309e-05,7.0,5.512597656250023,0.0182092189788818,-1.6389923095703125
1077047,0.01,0.0,2010-07-02,-1.2831457093695948,39.28956783737025,1,642.0,3.905124837953327,219.8055710922652,3.797e-05,9.0,21.023583984375023,0.0609769667789805,-1.2908477783203125
997101,0.01,0.0,2005-09-24,-2.237275407763489,38.563470708649895,1,1330.0,6.020797289396148,274.76364169072616,5.161e-05,9.0,12.236962890625025,0.0,1.0224151611328125
1105185,0.0,0.1,2012-03-19,-1.544084620965779,39.21532836577737,1,608.0,4.527692569068709,173.6598082540901,2.7600000000000003e-05,7.0,6.537988281250023,0.0004351138045421,0.3893585205078125
1228096,0.0,0.07,2021-01-26,-1.6576400155131588,38.55517663360942,1,556.0,0.5,180.0,3.405e-05,7.0,11.888330078125025,0.0550150871276855,4.29461669921875
1121197,0.0,0.01,2013-07-09,-2.2931406947116626,38.4083644671382,1,874.0,16.101242188104617,126.15818543980834,5.677e-05,10.0,20.236474609375023,0.0004351138045421,-0.644683837890625
1121224,0.0,0.01,2013-08-16,-2.222846855257471,38.31239061030481,1,815.0,7.5,126.86989764584402,5.1080000000000006e-05,10.0,20.568994140625023,0.0012844793673139,-0.442138671875
Y0_1784,0.0,0.0,2013-08-07,-2.4969444444444435,38.80583333333334,0,1018.0,2.23606797749979,243.434948822922,3.3900000000000004e-05,8.0,22.772363281250023,0.0011430793165345,2.3426666259765625
Y0_1735,0.0,0.0,2004-09-01,-1.9947222222222207,39.03666666666667,0,688.0,1.5811388300841898,198.434948822922,2.841e-05,12.0,21.064355468750023,0.1191295741591602,-0.8380584716796875
Y0_868,0.0,0.0,2000-05-19,-2.6330555555555546,39.558888888888895,0,847.0,1.8027756377319943,303.69006752597977,3.0680000000000004e-05,7.0,16.280908203125023,0.5269984831102192,1.1129302978515625
1228716,0.0,0.01,2021-08-15,-1.6374502971981024,38.39152718077807,1,354.0,0.5,180.0,3.801e-05,7.0,27.270898437500023,0.2284515358041972,0.78228759765625
Y0_269,0.0,0.0,2023-08-14,-1.4747222222222214,39.41361111111112,0,557.0,3.3541019662496847,153.434948822922,5.296000000000001e-05,10.0,22.244042968750023,0.0056922426665551,-1.85382080078125
Y0_925,0.0,0.0,2015-09-24,-1.3988888888888882,39.18416666666667,0,698.0,1.118033988749895,243.434948822922,1.8480000000000003e-05,7.0,16.301660156250023,0.0016093254089355,-1.454681396484375
1238662,0.002,0.0,2018-08-17,-2.3358791477423684,38.49403080179669,1,1102.0,13.729530217745982,213.111341960372,5.979e-05,8.0,18.872949218750023,4.913295153528452,0.4836883544921875
Y0_1246,0.0,0.0,2003-02-27,-2.029722222222221,38.31,0,944.0,5.408326913195984,326.30993247402023,4.738e-05,9.0,3.652490234375023,6.219412200152874,1.3555450439453125
1227657,0.0,0.001,2020-07-09,-0.9599392885919698,38.83421734461149,1,724.0,7.905694150420948,251.565051177078,4.237e-05,7.0,21.611962890625023,0.139087438583374,-0.409210205078125
1248689,0.0,0.0055,2022-08-27,-1.9921188761545905,38.41691361332684,1,655.0,5.852349955359813,160.01689347810003,3.879e-05,9.0,20.764794921875023,0.3624111413955688,-1.308258056640625
Y0_567,0.0,0.0,2003-10-23,-1.3408333333333329,38.838888888888896,0,921.0,4.924428900898052,113.9624889745782,2.1130000000000003e-05,7.0,9.680078125000025,0.0836580875329673,4.848678588867188
Y0_1836,0.0,0.0,2013-02-27,-1.7286111111111104,39.17472222222223,0,658.0,0.7071067811865476,45.0,6.339e-05,12.0,-0.2437499999999772,0.1482069492340088,-2.4870758056640625
Y0_405,0.0,0.0,2022-05-20,-1.8558333333333328,38.66388888888889,0,818.0,1.4142135623730951,45.0,2.516e-05,7.0,16.925683593750023,0.0,-0.697509765625
1226123,0.0,0.15,2019-02-15,-1.7346152192245528,38.49469217615699,1,492.0,0.0,180.0,2.883e-05,7.0,5.857080078125023,0.0506550059071742,-0.484344482421875
Y0_280,0.0,0.0,2022-10-02,-2.231388888888888,38.91861111111111,0,788.0,1.5811388300841898,71.56505117707799,2.6730000000000003e-05,12.0,12.131738281250025,0.0012874602361989,-1.056640625
1228258,0.0,0.01,2021-04-05,-2.216306759361269,38.612960211683486,1,1089.0,6.946221994724902,30.256437163529263,5.0740000000000005e-05,10.0,6.362329101562523,0.7960482616908848,-0.65008544921875
Y0_1324,0.0,0.0,2012-07-09,-1.6849999999999992,38.42333333333334,0,404.0,1.118033988749895,243.434948822922,2.798e-05,7.0,21.806665039062523,0.0012874597814516,-1.29766845703125
Y0_410,0.0,0.0,2003-05-23,-2.714166666666666,39.54416666666667,0,725.0,2.692582403567252,158.19859051364818,2.201e-05,12.0,14.259179687500025,0.0008583068620282,-2.194488525390625
1131977,0.0,0.03,2014-03-16,-1.7019574268432218,38.470444913592736,1,507.0,3.905124837953327,219.8055710922652,3.781e-05,7.0,6.585839843750023,0.0,1.3899078369140625
Y0_129,0.0,0.0,2014-05-25,-2.7683333333333326,39.114444444444445,0,780.0,1.4142135623730951,45.0,2.51e-05,12.0,11.954980468750025,0.4384368658065796,0.10662841796875
Y0_1778,0.0,0.0,2021-09-22,-1.6880555555555548,38.697500000000005,0,785.0,1.0,270.0,2.888e-05,7.0,13.710351562500025,7.199632935225964,-2.519317626953125
Y0_1009,0.0,0.0,2006-07-16,-2.079999999999999,38.29472222222223,0,1139.0,2.1213203435596424,315.0,6.381e-05,10.0,20.015039062500023,0.3007888735737651,0.122589111328125
1132033,0.02,0.0,2014-06-24,-2.5282438747221176,38.48634804565488,1,1372.0,10.547511554864494,5.440332031005506,6.105e-05,10.0,14.333398437500025,3.684431314468384,0.95196533203125
1061406,0.03,0.0,2009-04-03,-2.074708032893,38.290028790860056,1,1221.0,2.0615528128088303,75.96375653207353,5.843e-05,6.0,4.674951171875023,0.18355343490839,1.324310302734375
Y0_1134,0.0,0.0,2000-03-23,-2.6536111111111103,38.51055555555556,0,834.0,4.743416490252569,288.434948822922,4.02e-05,9.0,5.330468750000023,8.728420361876488,-0.53216552734375
1228445,0.0009,0.0,2021-06-17,-2.201505091548887,38.62817110074532,1,1345.0,12.539936203984452,94.57392125990086,6.09e-05,10.0,16.346582031250023,2.889621304348111,0.155120849609375
1141769,0.0,0.22,2015-03-14,-2.486323761386182,38.98442789661546,1,965.0,0.5,180.0,3.421e-05,7.0,6.024438476562523,0.0,0.761016845703125
Y0_1675,0.0,0.0,2013-05-22,-1.604166666666666,38.53166666666667,0,517.0,8.381527307120106,252.64597536373867,3.658e-05,7.0,10.032128906250025,0.3073828993365168,-0.5467681884765625
1022447,0.0,1.22,2006-03-15,-2.329125588103842,38.80327603022195,1,895.0,4.272001872658765,200.55604521958347,4.306e-05,7.0,5.898339843750023,0.00165700839716,-0.2935638427734375
1141787,0.05,0.15,2015-05-17,-1.5003782243347112,39.41543216244974,1,486.0,3.8078865529319534,23.19859051364819,3.615000000000001e-05,9.0,15.242822265625025,0.0008523463748133,-0.771728515625
Y0_98,0.0,0.0,2013-04-06,-2.30611111111111,39.29222222222223,0,727.0,0.7071067811865476,315.0,4.228e-05,12.0,3.4449707031250227,3.409969620406628,2.538909912109375
Y0_773,0.0,0.0,2018-07-19,-1.7722222222222217,38.58722222222222,0,736.0,4.031128874149275,262.8749836510982,2.212e-05,7.0,20.500390625000023,0.0,-0.5270843505859375
Y0_1557,0.0,0.0,2009-03-12,-2.2272222222222213,38.79583333333333,0,901.0,2.0615528128088303,284.03624346792645,1.964e-05,10.0,9.215966796875025,0.0,0.20159912109375
Y0_431,0.0,0.0,2003-05-22,-2.497499999999999,38.32694444444445,0,1237.0,12.041594578792296,221.6335393365702,4.476e-05,1.0,11.885644531250025,0.0041652883737697,-1.2007598876953125
1227946,0.0,0.06,2020-09-01,-2.6470545053645496,38.530871411820144,1,893.0,6.18465843842649,75.96375653207353,3.5510000000000004e-05,9.0,16.259423828125023,0.0008523463179699,-1.5128173828125
Y0_934,0.0,0.0,2015-05-15,-1.963888888888888,39.41277777777778,0,790.0,1.118033988749895,26.56505117707799,3.759e-05,12.0,20.200341796875023,0.0304818149743368,3.4168853759765625
1141843,1.6,0.0,2015-08-07,-2.528772151293573,38.48445763463431,1,1274.0,15.008331019803634,268.0908475670036,6.069e-05,10.0,22.740258789062523,3.2845973037183285,-0.5157470703125
1240910,0.03,0.04,2022-02-22,-1.497706813397661,39.2647559058299,1,724.0,0.5,90.0,1.9310000000000003e-05,7.0,5.900537109375023,0.0,1.2972564697265625
975635,0.2,0.0,2004-08-17,-1.4543934017304816,39.26836073464015,1,736.0,6.020797289396148,274.76364169072616,3.478e-05,7.0,23.541650390625023,0.0,2.2630767822265625
Y0_1130,0.0,0.0,2019-03-20,-1.906944444444444,39.105,0,683.0,0.5,180.0,4.343e-05,12.0,5.271630859375023,0.1931846200022846,-1.2108001708984375
Y0_125,0.0,0.0,2013-09-25,-1.819444444444444,39.16666666666667,0,636.0,5.5901699437494745,243.434948822922,4.3830000000000006e-05,7.0,18.518945312500023,0.0008523463748133,-2.211898803710937
Y0_31,0.0,0.0,2020-05-21,-1.6788888888888882,38.31944444444445,0,305.0,0.5,0.0,7.051e-05,10.0,18.962060546875023,0.0060886141000082,0.7322998046875
Y0_857,0.0,0.0,2023-05-09,-1.6949999999999992,38.40444444444445,0,456.0,5.1478150704935,60.94539590092286,3.66e-05,7.0,18.412500000000023,0.0008583068620282,-1.0996551513671875
1131983,0.0,0.03,2014-03-30,-1.7408950547141704,38.43361555976881,1,394.0,2.23606797749979,26.56505117707799,2.149e-05,7.0,8.418603515625023,0.9829967748373748,0.9921875
Y0_789,0.0,0.0,2005-01-24,-2.1019444444444435,38.46888888888889,0,835.0,5.522680508593631,5.194428907734806,3.2380000000000005e-05,7.0,2.5792480468750227,0.0017141037460532,2.465972900390625
Y0_165,0.0,0.0,2000-09-19,-1.6447222222222215,38.70305555555556,0,811.0,2.8284271247461903,45.0,2.309e-05,7.0,18.664453125000023,1.8927454948425293,1.975738525390625
1088799,0.0,15.94,2011-07-24,-1.6304578685492537,38.550680422489904,1,531.0,2.23606797749979,296.565051177078,2.361e-05,7.0,19.881494140625023,0.9155392763204871,-1.5217132568359375
975624,0.02,0.0,2004-08-04,-1.5497125199343242,39.34524663981616,1,755.0,1.5811388300841898,251.565051177078,1.942e-05,7.0,23.207421875000023,0.0048279762268066,3.090560913085937
1077069,0.01,0.0,2010-08-13,-2.429772461851955,38.47790734816974,1,1147.0,8.73212459828649,103.2405199151872,6.848000000000001e-05,1.0,18.891992187500023,0.0010073184739667,-2.3212127685546875
Y0_1006,0.0,0.0,2006-09-27,-1.2980555555555549,39.05277777777778,0,1090.0,1.118033988749895,153.434948822922,6.273e-05,10.0,14.253320312500025,0.0008523463179699,0.9796905517578124
997100,25.31,1.39,2005-09-23,-2.572191009840554,39.19481557362791,1,755.0,0.5,180.0,2.7840000000000005e-05,12.0,14.053857421875025,0.0,-1.6235809326171875
1088834,0.08,0.0,2011-10-12,-1.3884646871177688,38.90194740266615,1,887.0,1.0,90.0,1.8010000000000002e-05,7.0,17.857324218750023,0.0,-0.334197998046875
1038776,0.0,0.01,2007-03-17,-1.4160055061039136,38.79113946258902,1,875.0,1.8027756377319943,213.69006752597977,1.8230000000000003e-05,10.0,6.829248046875023,0.2235293359262868,-1.6544036865234375
1226303,0.0,0.34,2019-06-01,-1.637944254284054,39.29541334008499,1,677.0,2.5,0.0,3.9840000000000005e-05,7.0,16.290917968750023,0.0021576879589702,-1.780670166015625
1228200,0.0,0.48,2021-08-25,-1.9037326886029613,38.501894572126695,1,622.0,10.124228365658292,122.90524292298792,4.222e-05,6.0,19.815087890625023,2.44182045571506,-1.427947998046875
1088808,0.0,0.03,2011-08-23,-1.3023297170928871,39.10267031134947,1,961.0,7.762087348130012,165.06858282186246,3.13e-05,9.0,21.435937500000023,0.0245610390265937,0.5501861572265625
1248772,0.04,0.0,2022-08-30,-2.502189767729171,38.43516856925179,1,1007.0,5.0,180.0,6.116e-05,8.0,21.360253906250023,1.0346472263336182,1.400177001953125
1038825,0.0,0.5,2007-11-06,-2.5892809494240354,38.68721989541327,1,847.0,1.4142135623730951,225.0,2.8050000000000004e-05,10.0,8.633203125000023,0.0004417856303007,-1.30487060546875
1222777,0.0,28.2,2016-06-26,-2.1760132675984862,38.91128018286275,1,793.0,2.9154759474226504,300.9637565320735,2.229e-05,12.0,21.766503906250023,0.0004261731874066,-1.605987548828125
1223777,0.0,0.03,2017-07-17,-2.065425094807468,38.86483219456818,1,746.0,2.1213203435596424,135.0,1.981e-05,12.0,21.408837890625023,0.0039964911593415,-1.818328857421875
Y0_1176,0.0,0.0,2007-05-17,-2.8358333333333325,39.14333333333334,0,724.0,0.5,0.0,2.707e-05,12.0,15.210839843750025,0.0016918111214181,-2.052703857421875
Y0_140,0.0,0.0,2009-06-20,-2.344444444444444,38.07833333333333,0,1795.0,9.013878188659971,56.309932474020215,2.938e-05,10.0,16.554101562500023,0.2094268857035786,1.826202392578125
1226196,97.75,0.0,2019-03-16,-2.338534080368853,38.611101571377,1,1073.0,9.5,270.0,3.906e-05,10.0,10.569970703125025,0.0025888111849781,-0.3485260009765625
Y0_926,0.0,0.0,2024-06-15,-2.247777777777777,38.308888888888895,0,699.0,4.924428900898052,66.03751102542182,2.114e-05,7.0,17.794946289062523,0.075984004070051,2.0590057373046875
1226357,0.45,0.0,2019-06-25,-1.0896393233125283,38.83354587622942,1,755.0,4.301162633521313,144.46232220802565,3.209e-05,9.0,19.862939453125023,0.001715894541121,-0.6740264892578125
997090,0.0,0.01,2005-08-16,-2.3470053192371365,38.2988991043163,1,738.0,7.7781745930520225,135.0,5.571000000000001e-05,9.0,18.968896484375023,0.0,-0.4454345703125
1038814,0.0,0.59,2007-09-07,-1.1722814825656362,38.90343003607111,1,824.0,3.8078865529319534,293.1985905136482,3.703e-05,7.0,15.457788085937525,0.012323260307312,0.6851654052734375
1061400,0.0,0.01,2009-03-18,-2.191007174540528,38.881809877743,1,781.0,5.0990195135927845,101.3099324740202,4.297e-05,7.0,5.418603515625023,0.0021555315470322,-1.980682373046875
1222555,0.0,0.02,2016-04-01,-2.805677239519744,38.93136431104583,1,862.0,2.0615528128088303,255.96375653207352,4.556e-05,10.0,4.341699218750023,0.4849433898925781,0.7383880615234375
Y0_605,0.0,0.0,2003-07-25,-1.4869444444444435,38.477500000000006,0,631.0,2.1213203435596424,225.0,3.415e-05,7.0,22.853662109375023,0.0004410743486005,-0.9139251708984376
Y0_10,0.0,0.0,2006-04-01,-2.4705555555555545,38.24527777777778,0,1213.0,11.335784048754634,311.4236656250026,4.2560000000000006e-05,9.0,11.189355468750025,0.0008583068620282,1.0024261474609375
1088792,0.0,0.1,2011-07-14,-2.251804553536292,38.9472770256379,1,845.0,4.272001872658765,20.556045219583467,1.913e-05,12.0,17.902734375000023,0.0006586312224499,-0.8893585205078125
Y0_734,0.0,0.0,2011-04-16,-2.0608333333333326,39.30861111111111,0,713.0,1.5,180.0,2.7030000000000004e-05,7.0,11.721582031250025,0.1277056871913373,-4.6849517822265625
956962,0.0,0.05,2003-06-12,-1.53171664752305,39.25966641902347,1,699.0,2.692582403567252,68.19859051364818,2.482e-05,12.0,19.370751953125023,0.179380178451538,-2.208221435546875
Y0_1356,0.0,0.0,2002-05-13,-2.455277777777777,39.41916666666667,0,714.0,1.118033988749895,63.43494882292201,2.282e-05,12.0,10.154931640625025,0.0008583068620282,1.066314697265625
1121241,0.01,0.0,2013-08-26,-2.266300953701864,38.59755877748989,1,1098.0,9.219544457292889,77.47119229084849,6.339e-05,10.0,20.146630859375023,0.1349449157714843,0.0109539031982421
997006,0.12,0.0,2005-04-20,-2.331094561722554,38.53028577352373,1,1132.0,7.0178344238091,94.08561677997488,5.098e-05,9.0,7.063378906250023,0.0038534403756784,3.343612670898437
Y0_1414,0.0,0.0,2003-08-10,-1.5608333333333326,39.37222222222223,0,704.0,2.692582403567252,291.8014094863518,2.994e-05,7.0,22.650292968750023,0.0810414567240513,-1.6685333251953125
Y0_1015,0.0,0.0,2022-06-25,-2.3833333333333324,38.7175,0,1099.0,2.9154759474226504,120.96375653207352,4.848e-05,10.0,16.460595703125023,0.0017322424810117,1.3332672119140625
Y0_1409,0.0,0.0,2017-07-21,-1.7836111111111104,38.95166666666667,0,726.0,2.0,180.0,1.762e-05,12.0,21.680078125000023,0.1916170149343088,-2.2136688232421875
1105183,0.0,0.18,2012-03-15,-2.592159015097589,38.82208986292139,1,974.0,2.1213203435596424,45.0,3.082e-05,10.0,8.222314453125023,0.0021397709133452,-1.6050310134887695
1105178,0.0,0.5,2012-03-07,-2.2451936728464594,38.44935874627153,1,747.0,11.71537451385998,320.1944289077348,3.267e-05,9.0,3.723779296875023,0.0025808794816839,1.6839447021484375
1228012,0.0,2.6,2020-10-06,-1.5472485972178869,39.20231173778584,1,584.0,3.1622776601683795,161.565051177078,2.909e-05,7.0,9.385644531250025,0.0,1.83026123046875
996966,3.0,7.75,2005-02-14,-1.6195089406993568,38.45524585077423,1,659.0,1.4142135623730951,135.0,3.483e-05,7.0,10.507958984375025,0.0004351138045421,4.4236907958984375
Y0_887,0.0,0.0,2019-06-11,-1.7372222222222211,39.33666666666667,0,752.0,1.5811388300841898,198.434948822922,2.446e-05,7.0,17.132836914062523,0.0017144136563729,-0.4622802734375
Y0_1889,0.0,0.0,2004-09-13,-1.8286111111111103,39.41361111111112,0,786.0,1.0,90.0,1.889e-05,7.0,18.917382812500023,0.3698710061144084,-2.2366943359375
957016,0.02,0.0,2003-07-31,-2.610867576883434,38.55023172028357,1,986.0,9.848857801796104,113.9624889745782,4.38e-05,10.0,23.809716796875023,0.8201003074645996,1.5956573486328125
1088843,0.0,0.1,2011-12-22,-1.9781385954853985,38.36443300924368,1,630.0,1.0,0.0,2.46e-05,7.0,6.987695312500023,0.0012814989531761,2.9035205841064453
Y0_795,0.0,0.0,2011-04-24,-2.215277777777777,39.00916666666667,0,741.0,1.0,90.0,5.750000000000001e-05,12.0,8.224267578125023,10.73823869228363,-1.5066986083984375
Y0_1501,0.0,0.0,2019-07-18,-1.788888888888888,38.38944444444445,0,480.0,2.5,306.86989764584405,3.007e-05,10.0,21.622949218750023,0.8165297913365066,-0.23602294921875
Y0_1642,0.0,0.0,2012-06-15,-1.970277777777777,38.93000000000001,0,691.0,2.23606797749979,206.565051177078,1.787e-05,7.0,18.208886718750023,0.0012874603498858,-0.3783416748046875
1141822,0.0,0.01,2015-07-16,-2.44703389888101,38.15766546385424,1,1388.0,10.977249200050077,329.9314171781376,5.27e-05,10.0,21.464013671875023,1.441353582777083,-0.491973876953125
1038782,0.0,0.04,2007-05-20,-2.0559684108755154,38.45288034278327,1,642.0,4.716990566028302,302.0053832080835,2.005e-05,7.0,14.686425781250025,0.0005900859605389,-0.7720489501953125
Y0_1362,0.0,0.0,2000-06-12,-2.2133333333333325,38.31611111111111,0,835.0,13.601470508735444,107.10272896905236,2.117e-05,10.0,13.680566406250025,0.0017108050087699,0.348358154296875
Y0_1517,0.0,0.0,2024-06-11,-1.359166666666666,38.88805555555556,0,864.0,2.5,233.130102354156,3.851e-05,7.0,13.185449218750025,13.627144508063791,-1.3791656494140625
1088807,0.0,0.65,2011-08-24,-1.4238464523231291,38.9716419295248,1,1066.0,5.5901699437494745,259.695153531234,2.7440000000000005e-05,7.0,21.715722656250023,0.0008603119567851,0.3993072509765625
Y0_1412,0.0,0.0,2005-07-26,-1.220277777777777,39.01722222222222,0,942.0,1.8027756377319943,326.30993247402023,3.79e-05,7.0,21.148583984375023,0.2146631450159475,1.399810791015625
1228027,0.0,2.69,2020-10-12,-2.2043018627773576,38.36815076159335,1,720.0,9.82344135219425,284.74356283647074,2.731e-05,9.0,10.015771484375025,1.5322506660595536,0.3386688232421875
Y0_1399,0.0,0.0,2012-02-08,-0.9249999999999994,38.844722222222224,0,629.0,4.031128874149275,277.1250163489018,3.742e-05,9.0,-0.1946777343749772,0.0012874597814516,1.68115234375
