idpif,superficie_arbolada,superficie_no_arbolada,Fecha,Longitud,Latitud,INCENDIO,Altitud,Pendiente,Orientacion,NDVI,LandCover,Temp_C,Lluvia_mm,Viento_U
Y0_125,0.0,0.0,2013-09-25,-1.819444444444444,39.16666666666667,0,636.0,5.5901699437494745,243.43494882292202,4.3830000000000006e-05,7.0,18.518945312500023,0.0008523463748133508,-2.2118988037109375
Y0_126,0.0,0.0,2002-08-05,-1.6194444444444436,39.30861111111111,0,714.0,1.5,270.0,2.2210000000000002e-05,7.0,22.850244140625023,0.015497207641601562,-0.7805023193359375
Y0_127,0.0,0.0,2018-06-25,-2.848888888888888,39.151388888888896,0,713.0,1.4142135623730951,225.0,3.2080000000000005e-05,12.0,25.406396484375023,0.0034415888876537792,-3.0539398193359375
Y0_128,0.0,0.0,2017-03-27,-2.378888888888888,39.23333333333333,0,715.0,1.5,270.0,3.891e-05,12.0,7.925683593750023,0.2825898991432041,-1.5868988037109375
Y0_129,0.0,0.0,2014-05-25,-2.7683333333333326,39.114444444444445,0,780.0,1.4142135623730951,45.0,2.51e-05,12.0,11.954980468750023,0.4384368658065796,0.10662841796875
Y0_130,0.0,0.0,2015-06-04,-2.8122222222222213,38.95305555555556,0,913.0,0.5,270.0,2.9860000000000002e-05,7.0,18.649560546875023,0.0008583068620282575,-2.6965179443359375
Y0_131,0.0,0.0,2008-09-09,-2.7266666666666657,38.965833333333336,0,908.0,1.5811388300841898,251.56505117707798,2.614e-05,10.0,18.088281250000023,0.4841787740588188,-3.606475830078125
Y0_132,0.0,0.0,2003-05-03,-1.9236111111111105,39.42777777777778,0,801.0,1.0,270.0,2.0660000000000002e-05,12.0,11.678613281250023,0.0012874597814516164,-0.8254852294921875
Y0_133,0.0,0.0,2022-02-14,-2.446944444444444,38.85277777777778,0,1014.0,0.5,0.0,3.299e-05,12.0,7.288964843750023,1.799250952899456,3.4819793701171875
Y0_134,0.0,0.0,2021-05-10,-2.443888888888888,38.80416666666667,0,977.0,2.0615528128088303,104.03624346792648,5.448000000000001e-05,12.0,10.931298828125023,6.624909117817879,2.757781982421875
Y0_135,0.0,0.0,2006-09-22,-2.9761111111111105,38.89888888888889,0,901.0,0.7071067811865476,135.0,2.538e-05,10.0,15.987695312500023,1.5807996969670057,2.7613983154296875
Y0_136,0.0,0.0,2012-09-03,-2.061388888888888,38.996388888888895,0,696.0,0.5,270.0,2.874e-05,7.0,15.220483398437523,0.00432133674621582,-1.6746368408203125
Y0_137,0.0,0.0,2001-08-24,-1.8824999999999992,38.68472222222223,0,828.0,1.5811388300841898,161.565051177078,1.757e-05,7.0,21.946679687500023,1.6324997413903475,-0.3153228759765625
Y0_138,0.0,0.0,2024-08-23,-1.9249999999999992,39.27444444444445,0,715.0,2.5,36.86989764584402,2.362e-05,7.0,23.277612304687523,0.2402838581474498,-1.172760009765625
Y0_139,0.0,0.0,2016-02-21,-1.8266666666666656,38.37527777777778,0,413.0,3.905124837953327,309.8055710922652,2.1510000000000002e-05,10.0,4.813134765625023,0.08586347394157201,0.3935699462890625
Y0_140,0.0,0.0,2009-06-20,-2.344444444444444,38.07833333333333,0,1795.0,9.013878188659973,56.309932474020215,2.938e-05,10.0,16.554101562500023,0.2094268857035786,1.826202392578125
Y0_141,0.0,0.0,2020-04-10,-1.516388888888888,38.63611111111111,0,735.0,4.272001872658765,290.55604521958344,3.273000000000001e-05,7.0,10.297143554687523,0.0,0.2314300537109375
Y0_142,0.0,0.0,2019-07-23,-2.370277777777777,38.80861111111111,0,917.0,1.118033988749895,296.565051177078,6.583e-05,10.0,23.536279296875023,0.0017166130419354886,-2.5356292724609375
